
=======================
WikiArt Data Set Images
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,style,genre,artistContentId,artistUrl
310082,"reading-1984","Pop Art","symbolic painting",310069,"valerio-adami"
310078,"gottfried-keller-ritratto-1986","Pop Art","portrait",310069,"valerio-adami"
335352,"mirror-lake-morning-yosemite-national-park",,"photo",329835,"ansel-adams"
330021,"grand-teton-national-park-wyoming-1933",,"photo",329835,"ansel-adams"
330024,"north-palisade-from-windy-point-1936",,"photo",329835,"ansel-adams"
330015,"boulder-dam-1941",,"photo",329835,"ansel-adams"
330016,"canyon-de-chelly-1941",,"photo",329835,"ansel-adams"
330017,"church-taos-pueblo-1942",,"photo",329835,"ansel-adams"
330018,"evening-mcdonald-lake-glacier-national-park-1942",,"photo",329835,"ansel-adams"
330022,"in-glacier-national-park-1942",,"photo",329835,"ansel-adams"
330025,"onyx-drapes-in-the-papoose-room-carlsbad-caverns-1942",,"photo",329835,"ansel-adams"
330026,"the-tetons-and-the-snake-river-1942",,"photo",329835,"ansel-adams"
330014,"baton-practice-at-the-manzanar-war-relocation-center-1943",,"photo",329835,"ansel-adams"
330019,"farm-farm-workers-mt-williamson-in-background-manzanar-relocation-center-california-1943",,"photo",329835,"ansel-adams"
330020,"female-interns-practicing-calisthenics-at-manzanar-internment-camp-1943",,"photo",329835,"ansel-adams"
330023,"manzanar-baseball-1943",,"photo",329835,"ansel-adams"
337595,"all-my-clothes-1970","Conceptual Art","photo",337462,"bas-jan-ader"
337596,"broken-fall-geometric-blue-yellow-red-westkapelle-holland-1971","Conceptual Art","performance",337462,"bas-jan-ader"
337597,"broken-fall-organic-1971","Conceptual Art","photo",337462,"bas-jan-ader"
337598,"farewell-to-faraway-friends-1971","Conceptual Art","photo",337462,"bas-jan-ader"
337600,"on-the-road-to-a-new-neo-plasticism-weskapelle-holland-1971","Conceptual Art","performance",337462,"bas-jan-ader"
337602,"pitfall-on-the-way-to-a-new-neo-plasticism-weskapelle-holland-1971","Conceptual Art","performance",337462,"bas-jan-ader"
337604,"untitled-the-elements-1971","Conceptual Art","photo",337462,"bas-jan-ader"
337605,"untitled-westkapelle-holland-1971","Conceptual Art","performance",337462,"bas-jan-ader"
337603,"tea-party-1972","Conceptual Art","performance",337462,"bas-jan-ader"
337601,"piet-niet-1974","Conceptual Art","abstract",337462,"bas-jan-ader"
324744,"kubistische-komposition-1920","Cubism","abstract",324736,"jankel-adler"
324739,"akt-mit-stuhl-und-rotem-tuch-1930","Cubism, Expressionism","nude painting (nu)",324736,"jankel-adler"
324747,"reclining-nude-1940","Cubism","nude painting (nu)",324736,"jankel-adler"
324752,"woman-with-hat-1940","Cubism","portrait",324736,"jankel-adler"
324740,"composition-1943","Cubism","still life",324736,"jankel-adler"
324745,"no-man-s-land-1943","Cubism","symbolic painting",324736,"jankel-adler"
324749,"the-mutilated-1943","Cubism","symbolic painting",324736,"jankel-adler"
324751,"woman-with-a-cat-1944","Cubism","portrait",324736,"jankel-adler"
324743,"hommage-naum-gabo-homage-to-naum-gabo-1946","Cubism","portrait",324736,"jankel-adler"
324741,"composition-1949","Cubism","abstract",324736,"jankel-adler"
324742,"composition","Cubism","abstract",324736,"jankel-adler"
324746,"portrait-of-a-woman","Expressionism","portrait",324736,"jankel-adler"
324748,"still-life","Expressionism","still life",324736,"jankel-adler"
324750,"the-poet","Cubism","symbolic painting",324736,"jankel-adler"
324753,"wounded","Expressionism","portrait",324736,"jankel-adler"
307561,"young-man-with-death-1908","Symbolism","symbolic painting",307501,"gosta-adrian-nilsson"
307559,"untitled-1912","Abstract Art, Cubism",,307501,"gosta-adrian-nilsson"
307553,"sp-rvagnen-1914","Cubism","interior",307501,"gosta-adrian-nilsson"
307505,"august-strindberg-1915","Cubo-Expressionism","portrait",307501,"gosta-adrian-nilsson"
307528,"house-in-n-den-lund-1915","Cubo-Futurism","cityscape",307501,"gosta-adrian-nilsson"
307530,"jack-1915","Cubism","portrait",307501,"gosta-adrian-nilsson"
307543,"phone-box-i-1915","Cubo-Futurism","cityscape",307501,"gosta-adrian-nilsson"
307549,"sheherazade-1916","Orientalism",,307501,"gosta-adrian-nilsson"
307518,"fantasi-1917","Cubism",,307501,"gosta-adrian-nilsson"
307525,"gul-figur-1917","Cubo-Futurism",,307501,"gosta-adrian-nilsson"
307529,"i-gatuvimlet-1917","Cubo-Futurism",,307501,"gosta-adrian-nilsson"
307531,"komposition-1917","Cubism, Orphism",,307501,"gosta-adrian-nilsson"
307544,"roddexercis-1917","Cubism",,307501,"gosta-adrian-nilsson"
307552,"soldat-1917","Cubism","portrait",307501,"gosta-adrian-nilsson"
307524,"gratulations-nskning-1919","Cubism","design",307501,"gosta-adrian-nilsson"
307527,"house-at-the-beach-1919","Cubism","landscape",307501,"gosta-adrian-nilsson"
307555,"stockholm-fr-n-atelj-n-1919","Cubo-Futurism","landscape",307501,"gosta-adrian-nilsson"
307513,"dancers-1921","Cubism",,307501,"gosta-adrian-nilsson"
307521,"flotte-1921","Cubism",,307501,"gosta-adrian-nilsson"
307535,"komposition-med-noter-1921","Cubism",,307501,"gosta-adrian-nilsson"
307536,"komposition-med-organiska-former-1922","Cubism",,307501,"gosta-adrian-nilsson"
307539,"marin-1-1922","Cubism, Dada",,307501,"gosta-adrian-nilsson"
307540,"mekanik-sandskopa-1922","Cubism",,307501,"gosta-adrian-nilsson"
307506,"bains-1923","Cubism","nude painting (nu)",307501,"gosta-adrian-nilsson"
307510,"composition-with-figure-1923","Cubism",,307501,"gosta-adrian-nilsson"
307514,"dessin-pour-le-peintre-1923","Cubism",,307501,"gosta-adrian-nilsson"
307519,"figurer-i-trappa-1923","Cubism",,307501,"gosta-adrian-nilsson"
307545,"r-dgr-n-figur-1923","Cubism",,307501,"gosta-adrian-nilsson"
307554,"still-life-1923","Cubism","still life",307501,"gosta-adrian-nilsson"
307557,"the-letter-scale-1923","Abstract Art","abstract",307501,"gosta-adrian-nilsson"
307504,"acrobats-in-paris-1924","Cubism","figurative",307501,"gosta-adrian-nilsson"
307507,"ballad-journey-to-the-east-1925","Orientalism",,307501,"gosta-adrian-nilsson"
307509,"bull-and-matador-iii-1926","Cubism",,307501,"gosta-adrian-nilsson"
307560,"vertical-figure-1928","Abstract Art, Cubism",,307501,"gosta-adrian-nilsson"
307548,"shadows-twilight-1929","Cubism, Surrealism",,307501,"gosta-adrian-nilsson"
307537,"konstruktion-p-svart-1930","Abstract Art","abstract",307501,"gosta-adrian-nilsson"
307515,"dock-1932","Cubism",,307501,"gosta-adrian-nilsson"
307523,"gr-relief-ii-1932","Abstract Art","abstract",307501,"gosta-adrian-nilsson"
307558,"tjurf-ktningsscen-1934","Surrealism",,307501,"gosta-adrian-nilsson"
307532,"komposition-1950","Abstract Art, Cubism","abstract",307501,"gosta-adrian-nilsson"
307508,"blue-head-1951","Cubism, Surrealism","portrait",307501,"gosta-adrian-nilsson"
307538,"lucia-with-mask-1951","Cubism","figurative",307501,"gosta-adrian-nilsson"
307547,"scissor-plant-1952","Cubism, Surrealism",,307501,"gosta-adrian-nilsson"
307511,"composition-with-musical-instruments","Cubism",,307501,"gosta-adrian-nilsson"
307512,"composition","Abstract Art","abstract",307501,"gosta-adrian-nilsson"
307516,"explosioner","Cubism",,307501,"gosta-adrian-nilsson"
307517,"explosioner-1","Cubism",,307501,"gosta-adrian-nilsson"
307520,"fiskaren-och-anden","Orientalism",,307501,"gosta-adrian-nilsson"
307522,"gatuscen","Expressionism",,307501,"gosta-adrian-nilsson"
307526,"hockey-player","Cubism, Surrealism","portrait",307501,"gosta-adrian-nilsson"
307533,"komposition-med-fartyg-och-figurer","Cubism",,307501,"gosta-adrian-nilsson"
307534,"komposition-med-gren","Cubism, Surrealism",,307501,"gosta-adrian-nilsson"
307541,"orientalisk-danserska","Surrealism",,307501,"gosta-adrian-nilsson"
307542,"outbreak-of-fire","Expressionism",,307501,"gosta-adrian-nilsson"
307546,"scene-from-a-bullfighting-area","Surrealism","genre painting",307501,"gosta-adrian-nilsson"
307550,"sj-man-ombord","Cubo-Futurism",,307501,"gosta-adrian-nilsson"
307551,"sj-man","Cubism, Dada",,307501,"gosta-adrian-nilsson"
307556,"the-javelin-thrower","Cubism",,307501,"gosta-adrian-nilsson"
337266,"bats-and-rats-nantes-france-1982","Street art","graffiti",335715,"jef-aerosol"
337267,"bourges-1983","Street art","graffiti",335715,"jef-aerosol"
337269,"bourges-1983-1","Street art","graffiti",335715,"jef-aerosol"
337268,"bourges-1984","Street art","graffiti",335715,"jef-aerosol"
337271,"lille-1984","Street art","graffiti",335715,"jef-aerosol"
337273,"new-year-greetings-1986","Street art","graffiti",335715,"jef-aerosol"
337274,"slow-death-1987","Street art","graffiti",335715,"jef-aerosol"
337270,"germany-1989","Street art","graffiti",335715,"jef-aerosol"
337272,"lille-1991","Street art","graffiti",335715,"jef-aerosol"
337275,"untitled-1998","Street art","graffiti",335715,"jef-aerosol"
325049,"market-scene-1550","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325042,"butcher-s-stall-with-the-flight-into-egypt-1551","Northern Renaissance","still life",325038,"pieter-aertsen"
325055,"still-life-1552","Northern Renaissance","still life",325038,"pieter-aertsen"
325057,"the-egg-dance-1552","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325044,"christ-in-the-house-of-martha-and-mary-1553","Northern Renaissance","religious painting",325038,"pieter-aertsen"
325046,"christ-and-the-woman-taken-in-adultery","Northern Renaissance","religious painting",325038,"pieter-aertsen"
325043,"christ-and-the-adulteress-1559","Northern Renaissance","religious painting",325038,"pieter-aertsen"
325047,"cook-in-front-of-the-stove-1559","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325050,"market-with-christ-and-the-woman-taken-in-adultery-1559","Northern Renaissance","religious painting",325038,"pieter-aertsen"
325056,"the-cook-1559","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325052,"peasants-by-the-hearth-1560","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325059,"vendor-of-fowl-1560","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325053,"portrait-of-simon-marten-dircsz-1565","Northern Renaissance","portrait",325038,"pieter-aertsen"
325051,"market-woman-at-a-vegetable-stand-1567","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325058,"the-fat-kitchen-an-allegory-1570","Northern Renaissance","allegorical painting",325038,"pieter-aertsen"
325040,"apostles-peter-and-john-1575","Northern Renaissance","genre painting",325038,"pieter-aertsen"
325048,"deeds-of-christian-charity-1575","Northern Renaissance","genre painting",325038,"pieter-aertsen"
9223372032559808696,"cl-rigos-1941","Post-Impressionism","cityscape",293106,"nadir-afonso"
9223372032559808695,"pra-a-dos-aliados-1943","Post-Impressionism","cityscape",293106,"nadir-afonso"
9223372032559808681,"surrealist-evora-1945","Surrealism","landscape",293106,"nadir-afonso"
9223372032559808708,"iris-composition-1946","Abstract Art, Surrealism",,293106,"nadir-afonso"
9223372032559808707,"espacillimit-1953","Op Art",,293106,"nadir-afonso"
9223372032559808706,"espacillimit-1954","Op Art",,293106,"nadir-afonso"
9223372032559808705,"copacabana-1955","Op Art",,293106,"nadir-afonso"
9223372032559808704,"espacillimit-1956","Abstract Art",,293106,"nadir-afonso"
9223372032559808703,"venice-1956","Op Art",,293106,"nadir-afonso"
9223372032559808702,"espacillimit-1957","Abstract Art",,293106,"nadir-afonso"
9223372032559808701,"deux-styles-1958","Abstract Art",,293106,"nadir-afonso"
9223372032559808700,"espacillimit-1958","Abstract Art",,293106,"nadir-afonso"
9223372032559808699,"espacillimit-1959","Op Art",,293106,"nadir-afonso"
9223372032559808698,"ocidente-1966","Abstract Art",,293106,"nadir-afonso"
9223372032559808694,"bruxelas-1971","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808693,"port-of-copenhagen-1975","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808692,"cidade-de-chaves-1978","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808691,"dresden-1985","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808690,"pera-1986","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808689,"madrid-1995","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808688,"moscow-1995","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808687,"parque-de-s-paulo-1996","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808686,"hiroxima-1997","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808685,"prociss-o-em-veneza-2002","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808684,"doges-de-veneza-2007","Neo-Pop Art, Surrealism","cityscape",293106,"nadir-afonso"
9223372032559808683,"g-ndolas-2007","Neo-Pop Art","cityscape",293106,"nadir-afonso"
9223372032559808682,"sevilha-2007","Abstract Art","cityscape",293106,"nadir-afonso"
9223372032559808680,"urea-purp-rea","Neo-Pop Art","marina",293106,"nadir-afonso"
9223372032559808697,"espacillimit","Abstract Art",,293106,"nadir-afonso"
313407,"cronaca-autobiographia-1953","Art Informel","abstract",313396,"afro"
313423,"untitled-1955","Art Informel","abstract",313396,"afro"
313400,"composition-1956","Lyrical Abstraction","abstract",313396,"afro"
313401,"composition-1957","Lyrical Abstraction","abstract",313396,"afro"
313414,"l-uccello-di-fuoco-1957","Lyrical Abstraction","abstract",313396,"afro"
313424,"untitled-1957","Lyrical Abstraction","abstract",313396,"afro"
313425,"untitled-1958","Lyrical Abstraction","abstract",313396,"afro"
313417,"nero-verde-azzurro-1960","Lyrical Abstraction","abstract",313396,"afro"
313422,"untitled-composition-1960","Lyrical Abstraction","abstract",313396,"afro"
313426,"untitled-1961","Lyrical Abstraction","abstract",313396,"afro"
313427,"untitled-1962","Art Informel","abstract",313396,"afro"
313431,"untitled-1962-1","Art Informel","abstract",313396,"afro"
313410,"il-pendolo-1963","Art Informel","abstract",313396,"afro"
313413,"l-approdo-1963","Art Informel","abstract",313396,"afro"
313418,"porto-delle-galere-1964","Art Informel","abstract",313396,"afro"
313428,"untitled-1964","Art Informel","abstract",313396,"afro"
313402,"composition-1965","Lyrical Abstraction","abstract",313396,"afro"
313421,"torneo-1965","Lyrical Abstraction","figurative",313396,"afro"
313404,"composizione-arancione-1966","Art Informel","abstract",313396,"afro"
313412,"la-sella-1967","Art Informel","abstract",313396,"afro"
313416,"merida-1967","Art Informel","abstract",313396,"afro"
313403,"composition-1968","Lyrical Abstraction","abstract",313396,"afro"
313429,"untitled-1969","Art Informel","abstract",313396,"afro"
313430,"untitled-1973","Art Informel","abstract",313396,"afro"
313406,"controcanto-1974","Art Informel","abstract",313396,"afro"
313415,"lunario-1974","Art Informel","abstract",313396,"afro"
313420,"santarossa-1974","Art Informel","abstract",313396,"afro"
313399,"abstract-composition-1975","Art Informel","abstract",313396,"afro"
313405,"composizione-astratta","Art Informel","abstract",313396,"afro"
313408,"feticcio","Art Informel","abstract",313396,"afro"
313409,"figure","Lyrical Abstraction","abstract",313396,"afro"
313411,"la-clessidra","Art Informel","abstract",313396,"afro"
313419,"porto-delle-galere","Lyrical Abstraction","abstract",313396,"afro"
295221,"blanc-noir-rythm-1953","Concretism","abstract",295043,"yaacov-agam"
295228,"double-metamorphosis-ii-1964","Op Art","abstract",295043,"yaacov-agam"
295229,"fleeting-image-1965","Concretism","abstract",295043,"yaacov-agam"
295222,"bleu-movement-1972","Op Art","abstract",295043,"yaacov-agam"
295250,"untitled-1972","Op Art","sculpture",295043,"yaacov-agam"
295227,"coordination-ii-1975","Op Art","abstract",295043,"yaacov-agam"
295217,"agam-1976","Kinetic Art","sculpture",295043,"yaacov-agam"
295230,"grand-oeil-cosmique-1979","Kinetic Art","sculpture",295043,"yaacov-agam"
295237,"night-constellation-1979","Op Art","abstract",295043,"yaacov-agam"
295241,"untitled-polymorph-serigraph-1979","Op Art","abstract",295043,"yaacov-agam"
295220,"black-hole-1981","Concretism","abstract",295043,"yaacov-agam"
295225,"composition-1982","Op Art","abstract",295043,"yaacov-agam"
295245,"star-of-david-1983","Op Art","installation",295043,"yaacov-agam"
295234,"infinite-reach-1985","Op Art","abstract",295043,"yaacov-agam"
295251,"untitled-1988","Op Art","abstract",295043,"yaacov-agam"
295232,"hidden-rainbow-x9-2002","Concretism","abstract",295043,"yaacov-agam"
295218,"agamograph","Op Art","abstract",295043,"yaacov-agam"
295219,"beyond-the-visible-multidimensional-tower","Kinetic Art, Op Art","sculpture",295043,"yaacov-agam"
295223,"candalabragam","Kinetic Art","sculpture",295043,"yaacov-agam"
295224,"cele-carnival","Op Art","poster",295043,"yaacov-agam"
295226,"composition","Op Art","abstract",295043,"yaacov-agam"
295231,"grand-oeil-cosmique","Kinetic Art","sculpture",295043,"yaacov-agam"
295233,"in-deep-prayer","Op Art","abstract",295043,"yaacov-agam"
295235,"magic-rain-cloud","Op Art","abstract",295043,"yaacov-agam"
295236,"magic-rain","Op Art","abstract",295043,"yaacov-agam"
295238,"night-over-jerusalem","Concretism","abstract",295043,"yaacov-agam"
295239,"nines","Concretism","abstract",295043,"yaacov-agam"
295240,"passage","Op Art","abstract",295043,"yaacov-agam"
295242,"reflection","Op Art","abstract",295043,"yaacov-agam"
295243,"revelation","Op Art","abstract",295043,"yaacov-agam"
295244,"squares","Concretism","abstract",295043,"yaacov-agam"
295246,"star-of-hope","Op Art","figurative",295043,"yaacov-agam"
295247,"the-blessing","Concretism, Op Art","abstract",295043,"yaacov-agam"
295248,"unknown-title","Op Art","abstract",295043,"yaacov-agam"
295249,"untitled-rainbow","Op Art","abstract",295043,"yaacov-agam"
295252,"untitled","Op Art","abstract",295043,"yaacov-agam"
295254,"vintage-deco-agam-rug","Op Art",,295043,"yaacov-agam"
298028,"self-portrait-1927","Post-Impressionism","self-portrait",297787,"eileen-agar"
297995,"three-symbols-1930","Surrealism","symbolic painting",297787,"eileen-agar"
297791,"the-autobiography-of-an-embryo-1934","Surrealism","symbolic painting",297787,"eileen-agar"
298034,"the-shell-1934","Cubism","figurative",297787,"eileen-agar"
298002,"bum-thumb-rock-ploumanach-brittany-1936","Surrealism","photo",297787,"eileen-agar"
298012,"ladybird-1936","Surrealism","photo",297787,"eileen-agar"
298022,"precious-stones-1936","Surrealism","figurative",297787,"eileen-agar"
298026,"rocks-at-ploumenach-brittany-1936","Surrealism","photo",297787,"eileen-agar"
298035,"the-sower-1937","Surrealism","genre painting",297787,"eileen-agar"
297991,"the-reaper-1938","Surrealism","figurative",297787,"eileen-agar"
297990,"marine-object-1939","Surrealism","sculpture",297787,"eileen-agar"
298008,"fish-circus-1939","Surrealism","figurative",297787,"eileen-agar"
297792,"angel-of-anarchy-1940","Surrealism","sculpture",297787,"eileen-agar"
298006,"fighter-pilot-1940","Surrealism","figurative",297787,"eileen-agar"
298037,"untitled-1948","Art Informel, Surrealism","abstract",297787,"eileen-agar"
297996,"an-exceptional-occurrence-1950","Surrealism","figurative",297787,"eileen-agar"
298032,"surrealist-hat-1956","Surrealism","portrait",297787,"eileen-agar"
297992,"head-of-dylan-thomas-1960","Surrealism","portrait",297787,"eileen-agar"
298013,"lewis-carroll-with-alice-1961","Surrealism","literary painting",297787,"eileen-agar"
298038,"untitled-1963","Surrealism","figurative",297787,"eileen-agar"
298015,"luminous-forms-1964","Surrealism","abstract",297787,"eileen-agar"
297994,"fish-basket-1965","Surrealism","sculpture",297787,"eileen-agar"
298009,"floral-eyes-1966","Surrealism","figurative",297787,"eileen-agar"
297999,"battle-of-flowers-1968","Art Informel","abstract",297787,"eileen-agar"
298029,"slow-movement-1970","Surrealism","figurative",297787,"eileen-agar"
298007,"figura-1972","Art Informel","figurative",297787,"eileen-agar"
298001,"bird-woman-1978","Art Informel","figurative",297787,"eileen-agar"
297993,"figures-in-a-garden-1981","Surrealism","figurative",297787,"eileen-agar"
298003,"carousing-computers-1988","Surrealism","figurative",297787,"eileen-agar"
298017,"past-and-present-1990","Surrealism","figurative",297787,"eileen-agar"
297997,"abstract-figures","Art Informel","abstract",297787,"eileen-agar"
297998,"acolytes","Art Informel","figurative",297787,"eileen-agar"
298000,"beetles-and-hand","Surrealism","figurative",297787,"eileen-agar"
298004,"ceremonial-hat-for-eating-bouillabaisse","Surrealism","photo",297787,"eileen-agar"
298005,"erotic-landscape","Surrealism","figurative",297787,"eileen-agar"
298010,"head","Surrealism","figurative",297787,"eileen-agar"
298011,"jug-of-verse","Surrealism","figurative",297787,"eileen-agar"
298014,"lord-of-the-flies","Surrealism","literary painting",297787,"eileen-agar"
298018,"philosopher-s-stones","Art Informel","abstract",297787,"eileen-agar"
298019,"ploumanach","Post-Impressionism","landscape",297787,"eileen-agar"
298020,"portrait-head","Surrealism","portrait",297787,"eileen-agar"
298021,"portrait","Surrealism","portrait",297787,"eileen-agar"
298023,"psychodelic-dream","Surrealism","symbolic painting",297787,"eileen-agar"
298024,"return-of-nautilus","Surrealism","figurative",297787,"eileen-agar"
298025,"rite-of-spring","Surrealism","figurative",297787,"eileen-agar"
298027,"seaweed-collage","Surrealism","figurative",297787,"eileen-agar"
298030,"still-life-of-flowers","Art Informel","flower painting",297787,"eileen-agar"
298031,"surreal-figures","Art Informel","abstract",297787,"eileen-agar"
298033,"the-dance","Surrealism","figurative",297787,"eileen-agar"
298036,"to-a-nightingale","Surrealism","figurative",297787,"eileen-agar"
298039,"war","Surrealism","symbolic painting",297787,"eileen-agar"
311375,"int-rieur-vert-1964","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311385,"orang-outang-derri-re-la-grille-1965","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311380,"serpent-et-trou-1966","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311381,"serpents-et-assiette-1966","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311370,"cage-aux-lions-1967","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311376,"la-bataille-du-riz-1968","Contemporary Realism","symbolic painting",311368,"gilles-aillaud"
311372,"crocodile-et-grilles-1969","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311371,"cage-vide-1971","Contemporary Realism","figurative",311368,"gilles-aillaud"
311374,"hippotame-et-arbre-l-envers-1971","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311379,"pinguins-1971","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311384,"untitled-1974","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311378,"otaries-dans-l-eau-1976","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311383,"bassin-avec-otarie-1976","Contemporary Realism","figurative",311368,"gilles-aillaud"
311382,"untitled-1977","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311377,"mar-e-basse-ii-rochers-1984","Contemporary Realism","animal painting",311368,"gilles-aillaud"
311386,"mar-e-basse-courants-ii-1986","Contemporary Realism","landscape",311368,"gilles-aillaud"
311373,"delta-1992","Contemporary Realism","landscape",311368,"gilles-aillaud"
9223372032559826001,"vivre-et-laisser-mourir-ou-la-fin-tragique-de-marcel-duchamp-vii","Contemporary Realism",,311368,"gilles-aillaud"
196875,"the-betrayal-of-judas-1834","Romanticism","religious painting",195896,"ivan-aivazovsky"
196991,"view-of-the-coast-near-st-petersburg-1835","Romanticism","landscape",195896,"ivan-aivazovsky"
196887,"the-great-roads-at-kronstadt-1836","Romanticism","marina",195896,"ivan-aivazovsky"
196987,"view-of-the-big-cascade-in-petergof-and-the-great-palace-of-petergof-1837","Romanticism","cityscape",195896,"ivan-aivazovsky"
197012,"windmill-on-the-sea-coast-1837","Romanticism","landscape",195896,"ivan-aivazovsky"
196533,"frigate-on-a-sea-1838","Romanticism","marina",195896,"ivan-aivazovsky"
196534,"frigate-under-sails-1838","Romanticism","marina",195896,"ivan-aivazovsky"
197017,"yalta-1838","Romanticism","cityscape",195896,"ivan-aivazovsky"
196563,"kerch-1839","Romanticism","cityscape",195896,"ivan-aivazovsky"
196609,"moonlit-night-on-the-crimea-gurzuf-1839","Romanticism","landscape",195896,"ivan-aivazovsky"
196668,"portrait-of-vice-admiral-m-p-lazarev-1839","Romanticism","portrait",195896,"ivan-aivazovsky"
196886,"the-gale-on-sea-is-over-1839","Romanticism","marina",195896,"ivan-aivazovsky"
196891,"the-landing-at-subashi-1839","Romanticism","marina",195896,"ivan-aivazovsky"
196902,"the-old-feodosia-1839","Romanticism","landscape",195896,"ivan-aivazovsky"
196642,"odessa-1840","Romanticism","cityscape",195896,"ivan-aivazovsky"
196724,"sea-coast-1840","Romanticism","marina",195896,"ivan-aivazovsky"
196862,"the-bay-of-naples-at-moonlit-night-vesuvius-1840","Romanticism","landscape",195896,"ivan-aivazovsky"
196903,"the-pier-in-feodosia-1840","Romanticism","landscape",195896,"ivan-aivazovsky"
196907,"the-roads-at-kronstadt-1840","Romanticism","marina",195896,"ivan-aivazovsky"
196443,"azure-grotto-naples-1841","Romanticism","landscape",195896,"ivan-aivazovsky"
196473,"chaos-the-creation-1841","Romanticism","marina",195896,"ivan-aivazovsky"
196586,"lunar-night-on-capri-1841","Romanticism","marina",195896,"ivan-aivazovsky"
196732,"sea-view-1841-1","Romanticism","landscape",195896,"ivan-aivazovsky"
196859,"the-bay-of-naples-1841","Romanticism","marina",195896,"ivan-aivazovsky"
196883,"the-coast-at-amalfi-1841","Romanticism","landscape",195896,"ivan-aivazovsky"
197002,"view-on-lagoon-of-venice-1841","Romanticism","landscape",195896,"ivan-aivazovsky"
196553,"in-harbour-1842","Romanticism","landscape",195896,"ivan-aivazovsky"
196593,"meeting-of-a-fishermen-on-coast-of-the-bay-of-naples-1842","Romanticism","marina",195896,"ivan-aivazovsky"
196625,"neapolitan-lighthouse-1842","Romanticism","marina",195896,"ivan-aivazovsky"
196720,"sea-bay-1842","Romanticism","landscape",195896,"ivan-aivazovsky"
196801,"sorrento-sea-view-1842","Romanticism","cityscape",195896,"ivan-aivazovsky"
196861,"the-bay-of-naples-at-moonlit-night-1842","Romanticism","landscape",195896,"ivan-aivazovsky"
196865,"the-bay-of-naples-by-moonlight-1842","Romanticism","marina",195896,"ivan-aivazovsky"
196958,"venice-1842","Romanticism","cityscape",195896,"ivan-aivazovsky"
196959,"venice-1842-1","Romanticism","cityscape",195896,"ivan-aivazovsky"
196539,"gondolier-at-sea-by-night-1843","Romanticism","marina",195896,"ivan-aivazovsky"
196595,"mhitarists-on-island-of-st-lazarus-1843","Romanticism","genre painting",195896,"ivan-aivazovsky"
196762,"seashore-1843","Romanticism","marina",195896,"ivan-aivazovsky"
196869,"the-bay-of-naples-in-the-morning-1843","Romanticism","marina",195896,"ivan-aivazovsky"
196913,"the-shipwreck-1843","Romanticism","marina",195896,"ivan-aivazovsky"
196564,"kronshtadt-fort-the-emperor-alexander-1844","Romanticism","marina",195896,"ivan-aivazovsky"
196591,"malta-valetto-harbour-1844","Romanticism","cityscape",195896,"ivan-aivazovsky"
196679,"reval-1844","Romanticism","marina",195896,"ivan-aivazovsky"
196686,"rough-sea-1844","Romanticism","marina",195896,"ivan-aivazovsky"
196840,"survivors-1844","Romanticism","marina",195896,"ivan-aivazovsky"
196841,"sveaborg-1844","Romanticism","marina",195896,"ivan-aivazovsky"
196889,"the-harbour-of-venice-the-island-of-san-georgio-1844","Romanticism","cityscape",195896,"ivan-aivazovsky"
196960,"venice-1844","Romanticism","cityscape",195896,"ivan-aivazovsky"
196451,"bay-of-naples-1845","Romanticism","landscape",195896,"ivan-aivazovsky"
196508,"dusk-on-the-golden-horn-1845","Romanticism","cityscape",195896,"ivan-aivazovsky"
196742,"sea-view-with-chapel-1845-1","Romanticism","landscape",195896,"ivan-aivazovsky"
196857,"the-bay-golden-horn-1845","Romanticism","cityscape",195896,"ivan-aivazovsky"
196860,"the-bay-of-naples-1845","Romanticism","landscape",195896,"ivan-aivazovsky"
